[,latitude,longitude,]
[,35.25951,-80.89801,]
[,36.53191,-77.94296,]
[,34.67657,-80.72186,]
[,32.09578,-98.96188,]
[,39.31604,-76.65656,]
[,33.18925,-87.57741,]
[,44.30884,-71.79065,]
[,32.78688,-83.70634,]
[,30.18005,-95.1625,]
[,43.99313,-95.75439,]
[,34.28953,-77.92098,]
[,39.80458,-86.1711,]
[,28.04655,-81.76018,]
[,32.70639,-117.1375,]
[,35.47868,-97.46325,]
[,26.34790542,-81.77910034,]
[,32.49274,-93.78052,]
[,36.16782,-86.66406,]
[,43.28204,-78.70793,]
[,28.57879,-81.45155,]
[,40.71025,-112.09184,]
[,39.05872,-95.70988,]
[,40.00797,-75.17235,]
[,41.67748,-83.61234,]
[,32.11921,-111.02746,]
[,33.97871,-81.11682,]
[,36.83257,-84.11581,]
[,36.0316,-78.9287,]
[,35.23713,-80.74059,]
[,39.80011,-74.93027,]
[,35.40619,-97.51259,]
[,33.82372,-116.45806,]
[,41.68945,-72.75989,]
[,31.89739,-98.60114,]
[,35.23553,-88.38533,]
[,37.57645,-101.35535,]
[,42.35081,-97.78491,]
[,45.87411,-93.28955,]
[,44.88852,-73.65047,]
[,44.85202,-91.47057,]
[,29.57704,-97.14329,]
[,35.67884,-77.43231,]
[,28.30272,-97.27561,]
[,28.86299,-98.70407,]
[,34.91333,-97.31325,]
[,35.51793,-77.09407,]
[,33.19772,-104.37455,]
[,31.95505,-83.78481,]
[,43.82346,-96.72159,]
[,26.12124,-80.1848,]
[,33.01682,-96.67474,]
[,32.82423,-83.68084,]
[,45.26211,-83.69886,]
[,35.32193,-80.95116,]
[,40.72602,-89.63196,]
[,33.68274,-117.36829,]
[,32.24263,-96.49602,]
[,32.61002,-97.11775,]
[,32.34348,-86.3399,]
[,35.13328,-108.51011,]
[,41.45265,-97.06252,]
[,33.49501,-112.12885,]
[,32.40212,-93.83225,]
[,26.2828,-98.28288,]
[,27.60025,-98.40325,]
[,39.67295,-119.96888,]
[,34.07584,-84.65092,]
[,26.56269,-81.96684,]
[,35.05581,-90.02487,]
[,32.51327,-86.37959,]
[,44.51803,-116.04381,]
[,30.41116,-87.44234,]
[,43.06079,-83.75089,]
[,42.55635,-82.87009,]
[,42.15836,-72.49358,]
[,37.82331,-112.43568,]
[,40.37857,-104.73489,]
[,30.17526,-94.02422,]
[,44.88214,-69.44699,]
[,41.94646,-83.31326,]
[,32.6837,-97.00845,]
[,36.6592,-79.37597,]
[,30.88261,-83.26733,]
[,39.92706,-77.73991,]
[,26.33478,-98.44304,]
[,31.63949,-94.65369,]
[,32.81087,-115.38345,]
[,28.43122,-80.75991,]
[,44.90488,-89.57349,]
[,29.37843,-95.00119,]
[,39.96452,-75.20453,]
[,40.73138,-106.28214,]
[,27.98192,-82.40159,]
[,30.69547,-88.05505,]
[,33.11952,-89.05531,]
[,30.90327,-94.42209,]
[,31.25807,-95.9816,]
[,42.11089,-75.90285,]
[,32.69218,-97.26363,]
[,37.87631,-84.57462,]
[,40.59339,-81.52615,]
[,31.68889,-85.76837,]
[,39.09438,-84.86587,]
[,32.09163,-96.72334,]
[,34.50943,-91.55573,]
[,42.69118,-84.52341,]
[,37.00212,-86.44356,]
[,42.88637,-85.62616,]
[,28.09955,-82.00577,]
[,37.20942,-113.27213,]
[,33.38772,-86.96713,]
[,33.43443,-86.93828,]
[,30.36593,-81.68037,]
[,41.19582,-79.87051,]
[,33.72597,-116.21634,]
[,42.91262702,-85.55310112,]
[,41.04805,-75.11372,]
[,39.83925,-86.04609,]
[,41.32304,-80.7289,]
[,41.42969,-81.78009,]
[,42.56613,-87.86388,]
[,37.98014,-86.16264,]
[,39.72253,-104.866,]
[,26.16471,-98.25185,]
[,42.31942,-83.09785,]
[,34.15206,-77.90536,]
[,31.12228,-97.67269,]
[,40.20218,-78.14153,]
[,26.82575,-81.08257,]
[,35.47419,-76.80544,]
[,42.46421,-70.94685,]
[,41.12367,-104.80803,]
[,37.87259,-109.34194,]
[,42.60554,-83.92527,]
[,32.49252,-106.90753,]
[,28.86331,-81.90678,]
[,35.90178,-81.0924,]
[,32.17786,-110.97617,]
[,43.71146,-88.99059,]
[,44.76165,-90.59806,]
[,27.43998,-99.47909,]
[,35.94951,-105.26474,]
[,28.14574,-81.46523,]
[,34.90346,-79.01266,]
[,33.66919,-116.18152,]
[,35.00475,-89.83102,]
[,32.41668,-88.65388,]
[,32.9018,-96.36864,]
[,37.18333,-89.6651,]
[,37.63834,-120.89762,]
[,30.29477,-81.60943,]
[,30.46152,-87.32219,]
[,38.95769,-76.92095,]
[,31.34093,-83.59401,]
[,33.42567,-111.84,]
[,42.87241,-85.86034,]
[,33.96535,-84.53366,]
[,36.23628,-95.97559,]
[,39.24179,-119.58894,]
[,29.84908,-95.48898,]
[,27.31787,-80.36544,]
[,42.26818,-83.34804,]
[,42.54217,-75.8968,]
[,32.94426,-87.13091,]
[,45.22488,-112.6298,]
[,40.91973,-74.15527,]
[,34.89533,-112.46994,]
[,29.69234,-91.30978,]
[,35.59371,-89.256,]
[,31.5776,-90.43522,]
[,41.18786,-76.91478,]
[,40.76088,-74.24772,]
[,36.1684,-86.76012,]
[,40.77074,-82.52697,]
[,44.9244,-74.10693,]
[,32.8212,-92.665,]
[,47.38386,-94.61048,]
[,32.7391,-97.01447,]
[,33.94433,-117.47798,]
[,37.34123,-82.59104,]
[,32.26104,-90.1329,]
[,44.90688,-66.9974,]
[,34.13691,-116.05433,]
[,40.81932,-76.2088,]
[,28.46544,-81.38557,]
[,39.86304,-82.8276,]
[,38.76312,-120.57543,]
[,25.8816,-80.29117,]
[,33.55037,-86.73969,]
[,31.11668,-97.4132,]
[,41.93815,-87.79361,]
[,29.52157,-98.35358,]
[,28.33917,-81.36161,]
[,42.07247,-72.76583,]
[,27.90938,-82.79613,]
[,31.89266,-100.48492,]
[,29.26412,-95.94444,]
[,30.78585,-85.67984,]
[,34.75595,-92.25973,]
[,33.42774,-84.14432,]
[,43.67405,-92.07709,]
[,35.75355,-78.50401,]
[,34.67591,-77.18805,]
[,36.56966,-79.40491,]
[,28.46227,-81.39745,]
[,30.41997,-87.22575,]
[,37.10553,-79.81554,]
[,44.1762,-89.25124,]
[,34.80426,-106.54959,]
[,35.49338,-97.63879,]
[,41.87168,-88.01788,]
[,33.49483,-112.08367,]
[,38.36063,-81.63872,]
[,29.69366,-91.18127,]
[,38.78059,-90.32266,]
[,42.31812,-71.79601,]
[,28.07522482,-82.75157659,]
[,28.80379,-82.56091,]
[,32.90431,-80.08458,]
[,32.08881,-84.65321,]
[,37.57367,-113.70514,]
[,35.16968,-106.62743,]
[,26.7502,-81.43732,]
[,31.83655,-100.99079,]
[,45.0555,-93.38192,]
[,41.45204,-81.63148,]
[,27.96761,-82.45172,]
[,32.77085,-89.09771,]
[,36.54332,-78.77516,]
[,32.06586,-81.09206,]
[,46.02875,-114.17766,]
[,31.67896,-89.14687,]
[,30.97723,-96.67317,]
[,41.44615,-87.68153,]
[,40.72676,-77.00751,]
[,32.71287,-114.6675,]
[,30.6232,-90.18587,]
[,41.04773,-83.63472,]
[,33.72372,-85.12995,]
[,37.1618,-79.07296,]
[,33.81872,-84.57916,]
[,41.12489,-87.44908,]
[,40.58746,-73.81131,]
[,28.02971,-82.41626,]
[,34.89283,-114.59773,]
[,34.08846,-80.93001,]
[,32.9745,-80.05971,]
[,43.5136,-70.37729,]
[,47.52204,-95.41177,]
[,34.56025,-90.91319,]
[,35.44983,-97.49636,]
[,37.85176,-80.85718,]
[,35.20448,-89.75898,]
[,35.18586,-80.68755,]
[,45.73783,-107.60609,]
[,42.25043,-71.82175,]
[,30.50008,-88.23406,]
[,29.00335,-82.46494,]
[,43.61303,-83.91466,]
[,39.8333126,-86.0332787,]
[,32.41351,-93.70081,]
[,32.6857,-96.65652,]
[,26.01455,-97.54194,]
[,40.14998,-78.91013,]
[,29.19674,-82.15163,]
[,33.68174,-88.32429,]
[,40.69173,-73.76279,]
[,43.10379,-75.24734,]
[,34.1360565,-117.3067328,]
[,42.42053616,-82.96503071,]
[,40.8407373,-73.91725685,]
[,40.64466441,-73.90186903,]
[,39.61579,-119.88228,]
[,40.15322,-74.97343,]
[,34.26525,-80.56937,]
[,37.60175,-120.99353,]
[,32.89358,-97.23846,]
[,40.86340058,-73.86737472,]
[,33.71185244,-84.27066406,]
[,40.19297,-85.41837,]
[,41.94221,-87.72882,]
[,28.91492438,-82.47218787,]
[,40.13652873,-74.88147881,]
[,33.91663,-93.14825,]
[,39.77066,-86.07392,]
[,39.84672084,-84.11420656,]
[,41.58014,-87.81192,]
[,38.27409,-77.19624,]
[,40.81952306,-73.89286955,]
[,43.03288,-77.32893,]
[,28.42679,-81.37012,]
[,34.17572,-82.02174,]
[,33.46747,-84.44748,]
[,40.7068262,-73.79093261,]
[,40.69268,-73.80882,]
[,32.79826,-85.183,]
[,45.9349,-102.15768,]
[,34.48364,-85.34592,]
[,33.51771,-81.84534,]
[,31.91058,-106.40109,]
[,34.03164,-93.5069,]
[,32.64802,-96.71089,]
[,45.16726,-69.38689,]
[,35.99014,-83.95355,]
[,30.1032,-96.07827,]
[,36.35778,-104.59579,]
[,28.55649,-81.48978,]
[,38.25507,-121.30054,]
[,41.3714,-75.73444,]
[,31.5907,-84.17603,]
[,30.27508,-81.83156,]
[,46.43396,-95.58006,]
[,31.22116,-85.37326,]
[,30.51748,-92.18377,]
[,34.48648,-78.65639,]
[,28.29066,-81.41621,]
[,38.16161,-121.69808,]
[,39.65745,-91.73484,]
[,30.84694,-93.29753,]
[,36.09925,-83.55997,]
[,25.46985,-80.47974,]
[,31.0761,-97.75105,]
[,34.67007,-79.55022,]
[,29.96297,-92.035,]
[,36.67225,-76.94005,]
[,34.57916,-117.41304,]
[,31.70887,-85.61177,]
[,28.80128,-81.25618,]
[,35.42459,-77.59016,]
[,45.62727,-68.58131,]
[,44.68308,-91.13411,]
[,25.88046,-80.24287,]
[,42.94535,-112.83877,]
[,32.37334,-94.0432,]
[,34.1213,-117.30927,]
[,40.74378,-88.51432,]
[,33.54958,-81.81036,]
[,40.96697,-78.87604,]
[,40.06223,-82.35442,]
[,35.3184,-81.51922,]
[,30.69056,-94.17738,]
[,39.0093,-75.46403,]
[,35.99971,-77.80529,]
[,30.53423,-91.41014,]
[,38.40242,-111.64275,]
[,27.97794,-82.79602,]
[,33.21703,-117.24476,]
[,25.86896,-80.21953,]
[,34.73784,-77.48077,]
[,43.73132,-70.54242,]
[,28.6247,-82.10433,]
[,34.78011,-114.48089,]
[,40.40237,-104.67903,]
[,44.44378,-92.16009,]
[,38.27347,-108.54757,]
[,31.64279,-94.41165,]
[,41.66033,-70.94495,]
[,35.74606,-117.39581,]
[,45.20061,-109.24564,]
[,35.63643,-88.82159,]
[,27.24435,-80.23425,]
[,34.95226,-92.00858,]
[,40.81241,-76.14361,]
[,40.91578,-73.84247,]
[,29.56773,-90.37338,]
[,39.25736,-114.86154,]
[,39.34581,-76.59397,]
[,40.35918,-81.43417,]
[,33.72356,-92.61905,]
[,40.03177,-82.97446,]
[,28.58558,-81.5257,]
[,34.83605,-82.43691,]
[,31.22336,-94.96861,]
[,39.32915,-110.96465,]
[,34.1231,-93.06567,]
[,41.67846,-79.41559,]
[,29.88596,-90.114,]
[,44.08977,-69.8128,]
[,32.66971,-94.18222,]
[,32.25034,-110.97325,]
[,33.65939,-87.60255,]
[,41.09609,-80.98962,]
[,39.73696,-79.45064,]
[,44.07138,-111.45342,]
[,31.9193,-95.9211,]
[,33.86908,-80.40423,]
[,37.33212,-120.4507,]
[,41.8271,-103.66033,]
[,41.13089,-81.46535,]
[,32.82534,-80.03946,]
[,33.64038,-84.01573,]
[,44.4943,-71.57297,]
[,27.98793,-82.77539,]
[,34.08901,-117.33397,]
[,38.93776,-83.65394,]
[,36.16098,-76.65456,]
[,36.94300197,-76.26425012,]
[,35.23287,-81.51608,]
[,39.94854,-82.94646,]
[,41.59686,-85.85996,]
[,45.78133,-111.18696,]
[,34.32592,-112.11784,]
[,42.8516,-70.93157,]
[,44.21422,-70.52248,]
[,39.12838,-94.72615,]
[,41.27598,-96.02385,]
[,42.29432,-83.38802,]
[,35.14413,-77.70628,]
[,30.17532,-85.68973,]
[,39.83292,-75.02132,]
[,44.11541,-70.10299,]
[,37.93943,-121.24513,]
[,33.55228,-94.77882,]
[,46.2678,-100.23645,]
[,33.81096,-84.4764,]
[,35.99093,-83.92008,]
[,39.16734,-90.78153,]
[,31.71741,-110.06996,]
[,35.75342,-78.61254,]
[,30.01455,-100.20554,]
[,32.86324,-83.58964,]
[,39.17253,-84.1599,]
[,35.25477,-94.92287,]
[,36.04664,-102.0035,]
[,31.90018,-96.72052,]
[,42.98301,-97.86584,]
[,42.24107,-83.60641,]
[,32.22126,-95.50839,]
[,34.77328,-92.19923,]
[,31.21747,-98.39445,]
[,25.8975,-80.23527,]
[,33.58906,-86.76582,]
[,39.88904,-84.04749,]
[,33.53663,-92.46987,]
[,43.39167,-89.39505,]
[,40.23388,-111.69604,]
[,40.0787,-82.27364,]
[,33.0374,-115.6198,]
[,41.05434,-89.05009,]
[,26.42865,-81.41872,]
[,33.73683,-84.39532,]
[,28.09018,-81.72968,]
[,41.9185,-77.54427,]
[,28.22027,-81.64134,]
[,41.42428,-81.51677,]
[,35.38947,-79.75404,]
[,32.6997,-95.21138,]
[,32.9669,-96.3943,]
[,39.95545,-83.064,]
[,30.29994,-99.24157,]
[,31.6088,-84.2099,]
[,40.21079,-81.26326,]
[,41.61498,-93.65089,]
[,30.29832,-92.11679,]
[,35.61542,-80.44775,]
[,37.68652,-97.38943,]
[,37.60999,-87.52832,]
[,34.95042,-81.08224,]
[,39.97953,-74.67961,]
[,28.31925,-81.39132,]
[,30.06077,-94.90125,]
[,41.40953,-81.50211,]
[,40.72463,-79.10104,]
[,31.74578,-94.59042,]
[,33.45116,-112.11496,]
[,40.79715,-81.48547,]
[,41.28306,-95.93739,]
[,39.74968,-75.52749,]
[,34.12128,-117.20765,]
[,43.44602,-83.97544,]
[,34.73598,-86.60967,]
[,31.18074,-83.80824,]
[,32.26793,-90.21853,]
[,29.29817,-94.7998,]
[,39.60762,-119.24678,]
[,36.08317,-79.74397,]
[,40.68057,-73.90845,]
[,33.55533,-84.29574,]
[,39.81758,-74.98099,]
[,36.06507,-119.01263,]
[,39.09184,-108.49621,]
[,40.87617,-80.75498,]
[,32.9575,-105.74266,]
[,31.25947,-100.81718,]
[,28.7178,-81.5906,]
[,36.94285,-112.52592,]
[,34.82436,-78.02157,]
[,35.52238,-97.95615,]
[,39.15738,-75.52846,]
[,30.48975,-90.86221,]
[,34.91651,-79.77043,]
[,37.24102,-79.99471,]
[,39.42684,-75.23309,]
[,46.12969,-112.94918,]
[,34.58024,-118.07153,]
[,24.56132,-81.76534,]
[,45.29823,-108.9141,]
[,34.76263,-106.72045,]
[,40.87242,-73.87544,]
[,32.92984,-80.07091,]
[,32.36928,-86.34369,]
[,46.80029,-92.1238,]
[,33.39748,-86.80165,]
[,32.76827,-96.6468,]
[,34.88889,-76.9192,]
[,44.49503,-108.05196,]
[,33.82089,-80.36749,]
[,29.78466,-95.3366,]
[,40.46185,-79.96831,]
[,45.83323,-109.95826,]
[,36.67305,-79.74445,]
[,33.79693,-116.45803,]
[,39.73801,-86.10585,]
[,38.2453,-104.45986,]
[,38.60695,-78.80093,]
[,37.93694717,-120.6042298,]
[,39.2664,-82.78969,]
[,35.56937,-78.34544,]
[,38.4193,-82.50594,]
[,30.39717,-84.28187,]
[,35.00254,-85.25922,]
[,33.97936,-118.19947,]
[,34.98236,-80.45597,]
[,27.71906,-82.43397,]
[,32.74968,-117.11222,]
[,38.81139,-104.75847,]
[,35.50947,-97.58335,]
[,32.78981,-111.61514,]
[,35.29401,-78.01175,]
[,37.29785,-120.477,]
[,41.63162,-93.6272,]
[,45.49212,-93.2396,]
[,31.58572,-84.2524,]
[,28.12983,-81.47109,]
[,25.8253,-80.19579,]
[,28.48835,-82.57224,]
[,30.91429,-99.78725,]
[,30.69843,-91.43527,]
[,35.88228,-78.50703,]
[,34.89341,-82.43199,]
[,35.36137,-103.41085,]
[,29.42511,-98.40552,]
[,41.81535,-87.8339,]
[,35.25532,-113.9758,]
[,41.4182,-82.12818,]
[,45.76981,-108.51974,]
[,37.76475,-113.0545,]
[,40.04601,-76.29248,]
[,33.88894,-91.48577,]
[,33.69605,-84.53469,]
[,41.10176,-80.7345,]
[,45.63991,-109.24631,]
[,42.92375,-111.00253,]
[,28.56464,-81.73027,]
[,38.47422,-121.4501,]
[,35.06656,-80.67579,]
[,43.96832,-70.58761,]
[,46.24406,-89.17917,]
[,34.0364,-81.01025,]
[,33.78631,-84.20521,]
[,34.96548,-81.98892,]
[,29.84821,-95.32263,]
[,39.04338,-94.57284,]
[,33.94552,-78.05472,]
[,44.18474,-70.16082,]
[,31.08863,-97.79607,]
[,38.21454,-103.7509,]
[,32.7541,-103.14487,]
[,40.02468,-74.85767,]
[,34.81097,-77.51083,]
[,45.3528,-111.73256,]
[,32.90854,-95.96674,]
[,32.51648,-92.18581,]
[,32.21105,-98.66744,]
[,38.65274,-90.26369,]
[,33.54153,-84.39197,]
[,33.94217,-113.16563,]
[,29.91634,-81.34691,]
[,39.02824,-96.83736,]
[,38.39147,-113.01271,]
[,37.9662,-121.30181,]
[,45.87039,-112.10649,]
[,40.39514,-84.16587,]
[,35.31634,-81.16912,]
[,26.23697,-80.12375,]
[,32.59757,-97.81313,]
[,34.72347,-95.89861,]
[,39.5641,-80.9957,]
[,29.49656,-98.38393,]
[,38.70622,-90.26931,]
[,34.05618,-81.02728,]
[,38.00648,-77.90885,]
[,41.44837,-81.65157,]
[,42.07442,-71.01912,]
[,43.64288,-72.12077,]
[,31.08314,-89.58912,]
[,25.88425,-80.19949,]
[,35.92256,-79.81064,]
[,31.7754,-81.62987,]
[,43.20942,-76.81415,]
[,41.95318,-87.76983,]
[,40.88198,-78.73365,]
[,33.59202,-84.29426,]
[,37.85152,-112.82776,]
[,41.57343,-73.41602,]
[,29.36148,-100.87885,]
[,26.4271,-81.43369,]
[,29.43318,-98.5796,]
[,28.0052,-82.28519,]
[,44.58492,-85.3529,]
[,33.62947,-91.79972,]
[,35.84058,-80.25631,]
[,34.06126,-81.16443,]
[,25.99633,-80.15598,]
[,32.34512,-93.8853,]
[,41.77381,-87.72267,]
[,41.59324,-87.50899,]
[,32.88236,-80.06541,]
[,40.74459,-82.5024,]
[,39.22246,-75.57896,]
[,35.1588,-80.89674,]
[,41.69026,-87.78656,]
[,39.91765,-83.81264,]
[,33.70961,-84.10959,]
[,33.89621,-118.1795,]
[,35.292,-93.72343,]
[,41.99928,-77.12684,]
[,41.84903,-79.31791,]
[,36.64629,-94.45064,]
[,34.65487,-106.77879,]
[,39.99268,-75.14444,]
[,29.91411,-90.04262,]
[,44.13789,-92.24524,]
[,37.30114,-89.52808,]
[,36.70485,-119.55559,]
[,41.01701,-85.11214,]
[,38.99407,-84.62498,]
[,37.81886,-85.96738,]
[,35.05819,-106.7212,]
[,46.56489,-91.41305,]
[,39.75053,-86.02951,]
[,30.60971,-90.11153,]
[,34.4423,-77.88043,]
[,39.49277,-74.45795,]
[,32.77663,-96.61916,]
[,39.14308,-94.76611,]
[,30.23302,-81.60323,]
[,33.45707,-102.48943,]
[,34.39593,-118.9203,]
[,38.46017,-78.87482,]
[,34.52109,-117.9799,]
[,38.29452,-85.96598,]
[,34.10119,-80.98863,]
[,44.08137,-70.26359,]
[,38.19384,-84.56167,]
[,43.33924,-70.97356,]
[,31.26268,-94.30003,]
[,29.71531,-82.04467,]
[,39.22083,-84.44217,]
[,29.52141,-98.41096,]
[,32.46339,-84.89242,]
[,46.6664,-92.22639,]
[,33.39422,-104.51058,]
[,32.09918,-96.47189,]
[,42.93019,-114.4102,]
[,40.25275,-76.864,]
[,34.02538,-81.08023,]
[,37.18856,-82.89999,]
[,32.39323,-93.76344,]
[,29.28718,-82.11163,]
[,44.72261,-73.70569,]
[,44.10224,-70.16657,]
[,37.57225,-82.44031,]
[,32.074,-110.95849,]
[,29.53817,-98.68685,]
[,41.28518,-96.06943,]
[,26.27265,-80.28021,]
[,40.80903255,-81.37042072,]
[,25.8311015,-80.24758259,]
[,35.5294,-81.02307,]
[,40.32764283,-79.84045118,]
[,41.88468236,-71.38695837,]
[,40.64188754,-73.93297977,]
[,33.42495,-81.6857,]
[,38.89184,-121.29364,]
[,40.68574,-73.86482,]
[,40.2337,-74.76377,]
[,29.64173,-95.35606,]
[,34.95804,-99.38075,]
[,39.95788,-82.97011,]
[,41.89095,-80.36341,]
[,34.65872,-82.93372,]
[,46.71796,-94.40438,]
[,37.10974,-107.63335,]
[,45.06544,-88.0395,]
[,36.50171,-101.78178,]
[,28.04155,-82.42622,]
[,39.76318,-87.2362,]
[,35.53647,-78.28441,]
[,26.53608,-80.06423,]
[,28.49305,-82.54496,]
[,26.69682,-80.66897,]
[,38.69167,-90.39065,]
[,37.47444,-108.49638,]
[,30.25405,-92.06527,]
[,38.34539,-75.58073,]
[,27.97477,-81.97501,]
[,45.73643,-100.70419,]
[,37.01268,-76.41929,]
[,31.35788,-94.73355,]
[,31.56776,-91.37515,]
[,39.23766,-85.09457,]
[,35.79377,-80.26211,]
[,36.16355,-105.96748,]
[,30.60641,-83.10344,]
[,39.54115,-76.10357,]
[,36.2287,-77.11396,]
[,41.67867,-87.68079,]
[,32.70505,-96.63262,]
[,30.80576,-95.06746,]
[,40.79522,-75.96835,]
[,38.47635,-91.83835,]
[,29.82682,-95.4951,]
[,33.6972,-105.84728,]
[,40.31154,-83.91618,]
[,30.7649,-89.85167,]
[,32.8199,-97.08698,]
[,32.29081,-90.20226,]
[,38.24768,-85.77271,]
[,27.74667,-98.09269,]
[,33.60891,-112.32031,]
[,30.67589,-96.38477,]
[,44.10089,-69.3889,]
[,34.21776,-77.9304,]
[,30.25543,-90.87025,]
[,35.63145,-98.3173,]
[,37.56404,-77.37719,]
[,35.21437986,-80.87993393,]
[,33.97472,-118.24863,]
[,39.11147,-75.74502,]
[,32.99205,-97.5435,]
[,42.50521,-96.40199,]
[,34.24345,-78.0566,]
[,25.91189,-80.21158,]
[,39.54546,-75.0246,]
[,37.276,-112.63887,]
[,29.23733,-81.05679,]
[,27.47135,-82.54643,]
[,44.54522,-87.71503,]
[,39.86002,-75.36255,]
[,39.82618,-75.42186,]
[,44.02029,-84.79948,]
[,31.59629,-84.11596,]
[,25.47727149,-80.45661214,]
[,34.61642,-117.83125,]
[,35.74384,-98.74672,]
[,29.97215,-96.49968,]
[,40.80646,-72.84026,]
[,37.28511,-79.96391,]
[,28.25914,-81.4859,]
[,29.82467,-90.46585,]
[,33.70686,-84.38011,]
[,25.94145,-80.22952,]
[,34.28147,-83.78995,]
[,33.45439,-82.0218,]
[,33.95189,-84.05936,]
[,44.51212,-73.47314,]
[,29.40764,-98.52958,]
[,32.64841,-97.07565,]
[,42.5703,-71.5946,]
[,34.51774,-82.59557,]
[,31.09096,-88.01563,]
[,35.08205,-78.90263,]
[,39.44556,-87.4137,]
[,39.44966,-85.14108,]
[,30.04276,-90.69601,]
[,38.29012,-83.2478,]
[,40.32967,-76.07994,]
[,40.83132,-73.85491,]
[,28.88398,-97.71162,]
[,40.83446,-115.7393,]
[,35.35636,-95.26527,]
[,36.07156,-80.24273,]
[,28.53235,-81.07692,]
[,33.99901,-81.09478,]
[,25.5799,-80.39702,]
[,32.37942,-88.70268,]
[,44.93584,-96.04915,]
[,36.02064,-79.84474,]
[,40.69388,-73.73599,]
[,41.52238,-76.40213,]
[,28.15018,-80.66508,]
[,39.99922,-75.13422,]
[,36.02726,-80.29322,]
[,35.32814,-112.88239,]
[,30.24355,-83.23762,]
[,41.26463,-88.21346,]
[,39.73214,-84.14093,]
[,42.46431,-82.98621,]
[,33.4988,-80.83847,]
[,28.66396,-80.84414,]
[,40.06569,-74.90487,]
[,34.0429,-81.09816,]
[,27.00257,-82.02853,]
[,30.33167,-81.70589,]
[,33.98795,-83.89279,]
[,34.99994,-117.65595,]
[,29.90867,-90.07973,]
[,28.3247,-81.41595,]
[,33.62539,-101.81853,]
[,32.43756,-92.08624,]
[,26.24527,-80.15992,]
[,34.82363,-117.33037,]
[,34.83077,-77.81776,]
[,27.58719,-80.41573,]
[,35.97583,-114.09292,]
[,33.93222,-114.0057,]
[,32.35072,-98.01956,]
[,39.94244,-79.19138,]
[,33.09075,-80.08003,]
[,29.28987,-82.53522,]
[,40.45409,-80.05395,]
[,42.71823,-71.17915,]
[,38.31702,-86.6946,]
[,36.75853,-108.47965,]
[,30.91403,-101.89536,]
[,39.64879,-82.73918,]
[,25.4848,-80.46096,]
[,31.35539,-95.21188,]
[,44.97107,-116.2843,]
[,33.77188,-112.52185,]
[,29.37535,-98.4045,]
[,26.18623,-80.1886,]
[,26.10496,-80.18938,]
[,33.50641,-90.18976,]
[,32.33511,-90.2075,]
[,38.14523,-84.11148,]
[,33.43476,-82.08489,]
[,42.68955,-71.15884,]
[,37.3448,-108.59614,]
[,40.3451,-79.83943,]
[,32.80052,-96.64789,]
[,28.06182,-81.50088,]
[,41.58792,-87.37975,]
[,32.31487,-86.25931,]
[,43.7141,-86.11751,]
[,29.95137,-89.95946,]
[,40.36575,-77.34664,]
[,39.46597,-87.44712,]
[,29.93183,-95.39693,]
[,41.82417,-79.68537,]
[,44.41303,-70.79578,]
[,32.85532,-96.99201,]
[,39.90144,-82.88198,]
[,41.8444,-87.71636,]
[,30.48594,-91.05968,]
[,30.47031,-91.15223,]
[,40.94909,-73.89626,]
[,40.25394,-75.64625,]
[,33.58707,-84.51867,]
[,30.19865,-92.06934,]
[,36.21147,-86.83887,]
[,39.98417,-75.81704,]
[,40.62857,-74.07587,]
[,31.71871,-106.36398,]
[,43.89166,-93.4864,]
[,40.01077,-75.11241,]
[,35.03422,-89.86639,]
[,44.90629,-85.05624,]
[,42.63726,-73.75978,]
[,40.81416,-73.85857,]
[,28.52694,-81.43332,]
[,30.06292,-81.88995,]
[,39.94833,-75.1153,]
[,33.64034,-84.49111,]
[,32.10399,-81.15006,]
[,35.20213,-77.889,]
[,41.04556,-85.11324,]
[,33.56566,-86.78345,]
[,27.67461,-80.42961,]
[,41.04372,-85.16744,]
[,37.33883,-113.69319,]
[,38.67094,-90.23904,]
[,37.16028,-113.67475,]
[,39.58571,-83.11433,]
[,38.3988,-82.51893,]
[,27.73685,-97.40781,]
[,30.02970474,-89.92726178,]
[,41.86135,-84.47654,]
[,32.24014,-94.45929,]
[,41.09064,-80.51777,]
[,40.56116,-74.53602,]
[,38.1575,-80.89499,]
[,37.7664,-108.91418,]
[,32.82677,-83.71723,]
[,39.12841,-94.68501,]
[,32.70619,-97.44932,]
[,35.44795,-81.15665,]
[,28.46851,-80.79944,]
[,40.81076,-73.90626,]
[,29.69001,-95.34937,]
[,36.10015,-115.06649,]
[,32.46394,-93.82746,]
[,27.37537,-80.32601,]
[,30.2169,-92.00554,]
[,32.65091,-83.62617,]
[,30.3437,-92.1095,]
[,31.83924,-102.38871,]
[,41.07239457,-81.54124067,]
[,45.88992,-111.5564,]
[,31.75953,-94.07842,]
[,39.82545,-86.07953,]
[,38.75665,-78.63227,]
[,33.51603,-112.18629,]
[,36.90179,-81.2735,]
[,36.85837,-76.17616,]
[,35.28817,-80.92474,]
[,35.41333,-78.0708,]
[,30.41854,-83.29878,]
[,37.3483,-108.29572,]
[,29.95027,-99.03789,]
[,28.07972,-81.66587,]
[,29.73486,-99.76114,]
[,32.53113,-92.63072,]
[,39.34212,-90.21078,]
[,36.90019,-83.34468,]
[,25.43433,-80.4857,]
[,42.31796,-89.05785,]
[,41.77898,-72.61236,]
[,34.55083,-93.62642,]
